Hourly Obs
Year: 2013
Station Location: HARTSFIELD-JACKSON ATLANTA INTL AP (13874)
Lat: 33.630
Lon: -84.441
Elev: 1010 ft. above sea level
WBAN,Date,Time,StationType,SkyCondition,SkyConditionFlag,Visibility,VisibilityFlag,WeatherType,WeatherTypeFlag,DryBulbFarenheit,DryBulbFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WetBulbCelsius,WetBulbCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DewPointCelsius,DewPointCelsiusFlag,RelativeHumidity,RelativeHumidityFlag,WindSpeed,WindSpeedFlag,WindDirection,WindDirectionFlag,ValueForWindCharacter,ValueForWindCharacterFlag,StationPressure,StationPressureFlag,PressureTendency,PressureTendencyFlag,PressureChange,PressureChangeFlag,SeaLevelPressure,SeaLevelPressureFlag,RecordType,RecordTypeFlag,HourlyPrecip,HourlyPrecipFlag,Altimeter,AltimeterFlag
13874,20130101,0936,11,BKN008 BKN013 OVC023, , 1.00, ,-RA BR, ,52, ,11.0, ,50, ,9.9, ,48, ,9.0, , 86, , 6, ,350, , , ,28.99, , , , , ,M, ,SP, , , ,30.09, 
13874,20130101,0952,11,OVC006, , 1.00, ,RA BR, ,51, ,10.6, ,50, ,9.9, ,49, ,9.4, , 93, , 6, ,320, , , ,29.00, , , , , ,30.11, ,AA, ,0.09,s,30.10, 
13874,20130101,1016,11,OVC004, , 1.00, ,-RA BR, ,50, ,10.0, ,49, ,9.4, ,48, ,9.0, , 93, , 8, ,360, , , ,29.00, , , , , ,M, ,SP, , , ,30.10, 
13874,20130101,1030,11,SCT004 BKN011 OVC015, , 1.00, ,-RA BR, ,50, ,10.0, ,49, ,9.4, ,48, ,9.0, , 93, , 6, ,030, , , ,29.00, , , , , ,M, ,SP, , , ,30.10, 
13874,20130101,1052,11,FEW006 BKN013 OVC018, , 1.00, ,-RA BR, ,51, ,10.6, ,50, ,9.9, ,49, ,9.4, , 93, , 0, ,000, , , ,29.00, , , , , ,30.10, ,AA, ,0.04, ,30.10, 
13874,20130101,1108,11,FEW013 OVC021, , 1.00, ,-RA BR, ,52, ,11.0, ,50, ,9.9, ,48, ,9.0, , 86, , 0, ,000, , , ,28.99, , , , , ,M, ,SP, , , ,30.09, 
13874,20130101,1152,11,OVC030, , 1.50, ,-RA BR, ,50, ,10.0, ,49, ,9.7, ,49, ,9.4, , 96, , 6, ,140, , , ,28.97, , , , , ,30.08, ,AA, ,0.01, ,30.07, 
13874,20130101,1212,11,FEW001 OVC028, , 1.50, ,BR, ,50, ,10.0, ,49, ,9.4, ,48, ,9.0, , 93, , 6, ,150, , , ,28.95, , , , , ,M, ,SP, , , ,30.05, 
13874,20130101,1252,11,SCT003 OVC028, , 1.00, ,-DZ BR, ,51, ,10.6, ,50, ,10.2, ,50, ,10.0, , 96, , 6, ,180, , , ,28.92, , , , , ,30.02, ,AA, ,0.01, ,30.02, 
13874,20130101,1318,11,BKN003 OVC026, , 0.25, ,BR, ,52, ,11.0, ,51, ,10.5, ,50, ,10.0, , 93, , 6, ,180, , , ,28.91, , , , , ,M, ,SP, , , ,30.01, 
13874,20130101,1352,11,OVC003, , 0.25, ,-RA BR, ,52, ,11.1, ,51, ,10.5, ,50, ,10.0, , 93, , 5, ,180, , , ,28.89, , , , , ,29.99, ,AA, ,  T, ,29.99, 
13874,20130101,1450,11,BKN003 BKN019 OVC025, , 0.50, ,-RA BR, ,52, ,11.0, ,52, ,11.1, ,52, ,11.0, ,100, , 0, ,000, , , ,28.89, , , , , ,M, ,SP, , , ,29.99, 
13874,20130101,1452,11,BKN003 BKN019 OVC025, , 0.50, ,-RA BR, ,52, ,11.1, ,51, ,10.8, ,51, ,10.6, , 96, , 0, ,000, , , ,28.89, , , , , ,29.99, ,AA, ,0.06, ,29.99, 
13874,20130101,1506,11,SCT003 BKN022 OVC027, , 0.50, ,-RA BR, ,52, ,11.0, ,52, ,11.1, ,52, ,11.0, ,100, , 0, ,000, , , ,28.89, , , , , ,M, ,SP, , , ,29.99, 
13874,20130101,1524,11,FEW003 BKN024 OVC036, , 1.00, ,RA BR, ,52, ,11.0, ,52, ,11.1, ,52, ,11.0, ,100, , 0, ,000, , , ,28.89, , , , , ,M, ,SP, , , ,29.99, 
13874,20130101,1552,11,SCT003 BKN027 OVC035, , 1.00, ,-RA BR, ,52, ,11.1, ,51, ,10.8, ,51, ,10.6, , 96, , 0, ,000, , , ,28.88, , , , , ,29.98, ,AA, ,0.12, ,29.98, 
13874,20130101,1650,11,SCT003 OVC018, , 0.50, ,-RA BR, ,54, ,12.0, ,53, ,11.6, ,52, ,11.0, , 93, , 0, ,000, , , ,28.87, , , , , ,M, ,SP, , , ,29.97, 
13874,20130101,1652,11,BKN003 OVC014, , 0.50, ,RA BR, ,53, ,11.7, ,52, ,11.0, ,51, ,10.6, , 93, , 3, ,100, , , ,28.87, , , , , ,29.97, ,AA, ,0.07, ,29.97, 
13874,20130101,1659,11,BKN004 OVC020, , 1.00, ,RA BR, ,54, ,12.0, ,53, ,11.6, ,52, ,11.0, , 93, , 3, ,120, , , ,28.87, , , , , ,M, ,SP, , , ,29.97, 
13874,20130101,1739,11,SCT003 BKN009 OVC030, , 1.50, ,RA BR, ,54, ,12.0, ,53, ,11.6, ,52, ,11.0, , 93, , 0, ,000, , , ,28.87, , , , , ,M, ,SP, , , ,29.97, 
13874,20130101,1752,11,SCT004 BKN014 OVC035, , 1.50, ,RA BR, ,52, ,11.1, ,51, ,10.8, ,51, ,10.6, , 96, , 3, ,080, , , ,28.87, , , , , ,29.96, ,AA, ,0.22, ,29.96, 
13874,20130101,1803,11,FEW004 BKN020 OVC035, , 1.50, ,RA BR, ,54, ,12.0, ,53, ,11.6, ,52, ,11.0, , 93, , 6, ,070, , , ,28.85, , , , , ,M, ,SP, , , ,29.95, 
13874,20130101,1822,11,SCT004 BKN009 OVC030, , 1.00, ,+RA BR, ,54, ,12.0, ,53, ,11.6, ,52, ,11.0, , 93, , 5, ,050, , , ,28.87, , , , , ,M, ,SP, , , ,29.96, 
13874,20130101,1844,11,BKN004 OVC020, , 1.50, ,RA BR, ,54, ,12.0, ,53, ,11.6, ,52, ,11.0, , 93, , 6, ,070, , , ,28.87, , , , , ,M, ,SP, , , ,29.96, 
13874,20130101,1852,11,SCT004 BKN014 OVC050, , 1.50, ,RA BR, ,52, ,11.1, ,51, ,10.8, ,51, ,10.6, , 96, , 6, ,070, , , ,28.85, , , , , ,29.96, ,AA, ,0.23, ,29.95, 
13874,20130101,1907,11,FEW004 BKN028 OVC070, , 3.00, ,RA BR, ,52, ,11.0, ,52, ,11.1, ,52, ,11.0, ,100, , 3, ,120, , , ,28.87, , , , , ,M, ,SP, , , ,29.96, 
13874,20130101,1931,11,BKN004 BKN015 OVC050, , 2.50, ,-RA BR, ,52, ,11.0, ,52, ,11.1, ,52, ,11.0, ,100, , 5, ,100, , , ,28.85, , , , , ,M, ,SP, , , ,29.95, 
13874,20130101,1952,11,BKN005 BKN015 OVC050, , 2.50, ,-RA BR, ,52, ,11.1, ,51, ,10.8, ,51, ,10.6, , 96, , 0, ,000, , , ,28.85, , , , , ,29.96, ,AA, ,0.08, ,29.95, 
13874,20130101,2015,11,BKN004 BKN025 OVC030, , 1.50, ,-RA BR, ,52, ,11.0, ,52, ,11.1, ,52, ,11.0, ,100, , 0, ,000, , , ,28.85, , , , , ,M, ,SP, , , ,29.95, 
13874,20130101,2040,11,OVC003, , 0.50, ,-RA BR, ,52, ,11.0, ,52, ,11.1, ,52, ,11.0, ,100, , 3, ,080, , , ,28.85, , , , , ,M, ,SP, , , ,29.95, 
13874,20130101,2052,11,OVC003, , 0.50, ,-RA, ,52, ,11.1, ,51, ,10.8, ,51, ,10.6, , 96, , 0, ,000, , , ,28.85, , , , , ,29.95, ,AA, ,0.02, ,29.95, 
13874,20130101,2152,11,OVC004, , 0.50, ,-RA BR, ,52, ,11.1, ,51, ,10.5, ,50, ,10.0, , 93, ,10, ,320, , , ,28.87, , , , , ,29.96, ,AA, ,0.04, ,29.96, 
13874,20130101,2203,11,BKN005 OVC015, , 2.00, ,-RA BR, ,52, ,11.0, ,51, ,10.5, ,50, ,10.0, , 93, ,10, ,330, , , ,28.87, , , , , ,M, ,SP, , , ,29.96, 
13874,20130101,2252,11,BKN005 OVC015, , 2.00, ,-RA, ,51, ,10.6, ,50, ,10.2, ,50, ,10.0, , 96, , 5, ,340, , , ,28.87, , , , , ,29.96, ,AA, ,0.02, ,29.96, 
13874,20130101,2350,11,BKN006 OVC035, , 3.00, ,-RA, ,52, ,11.0, ,51, ,10.5, ,50, ,10.0, , 93, , 8, ,330, , , ,28.87, , , , , ,M, ,SP, , , ,29.97, 
13874,20130101,2352,11,BKN006 OVC035, , 3.00, ,-RA, ,51, ,10.6, ,50, ,10.2, ,50, ,10.0, , 96, , 8, ,320, , , ,28.87, , , , , ,29.97, ,AA, ,0.01, ,29.97, 
13874,20130102,0052,11,BKN005 OVC040, , 3.00, ,-RA, ,51, ,10.6, ,50, ,10.2, ,50, ,10.0, , 96, , 8, ,340, , , ,28.85, , , , , ,29.96, ,AA, ,0.02, ,29.95, 
13874,20130102,0152,11,BKN005 OVC037, , 3.00, , , ,51, ,10.6, ,50, ,9.9, ,49, ,9.4, , 93, , 7, ,310, , , ,28.87, , , , , ,29.96, ,AA, ,0.01, ,29.96, 
13874,20130102,0204,11,FEW005 OVC037, , 8.00, ,-RA, ,52, ,11.0, ,50, ,9.9, ,48, ,9.0, , 86, , 6, ,300, , , ,28.87, , , , , ,M, ,SP, , , ,29.96, 
13874,20130102,0231,11,BKN005 BKN034 OVC045, , 6.00, ,BR, ,50, ,10.0, ,49, ,9.4, ,48, ,9.0, , 93, ,10, ,320, , , ,28.87, , , , , ,M, ,SP, , , ,29.97, 
13874,20130102,0252,11,OVC007, , 6.00, ,BR, ,50, ,10.0, ,49, ,9.4, ,48, ,8.9, , 93, ,17, ,330, ,25, ,28.88, , , , , ,29.98, ,AA, ,  T, ,29.98, 
13874,20130102,0337,11,BKN011, , 8.00, , , ,48, ,9.0, ,47, ,8.3, ,46, ,8.0, , 93, ,13, ,330, ,21, ,28.89, , , , , ,M, ,SP, , , ,29.99, 
13874,20130102,0352,11,OVC011, , 8.00, , , ,49, ,9.4, ,47, ,8.3, ,45, ,7.2, , 86, ,15, ,340, ,23, ,28.90, , , , , ,30.00, ,AA, , , ,30.00, 
13874,20130102,0419,11,BKN006 OVC011, , 7.00, , , ,48, ,9.0, ,47, ,8.3, ,46, ,8.0, , 93, ,15, ,330, ,23, ,28.91, , , , , ,M, ,SP, , , ,30.01, 
13874,20130102,0446,11,SCT006 OVC022, ,10.00, , , ,48, ,9.0, ,47, ,8.0, ,45, ,7.0, , 89, ,11, ,320, , , ,28.90, , , , , ,M, ,SP, , , ,30.00, 
13874,20130102,0452,11,FEW006 BKN022 OVC180, ,10.00, , , ,47, ,8.3, ,46, ,7.7, ,45, ,7.2, , 93, , 9, ,320, , , ,28.89, , , , , ,30.00, ,AA, , , ,29.99, 
13874,20130102,0526,11,FEW007 SCT024 BKN038, ,10.00, , , ,46, ,8.0, ,46, ,7.5, ,45, ,7.0, , 96, , 5, ,330, , , ,28.90, , , , , ,M, ,SP, , , ,30.00, 
13874,20130102,0552,11,FEW024 SCT040 BKN180, ,10.00, , , ,47, ,8.3, ,45, ,7.2, ,43, ,6.1, , 86, , 8, ,320, , , ,28.91, , , , , ,30.01, ,AA, , , ,30.01, 
13874,20130102,0644,11,SCT008 SCT047 BKN180, ,10.00, , , ,46, ,8.0, ,45, ,6.9, ,43, ,6.0, , 89, ,10, ,310, , , ,28.92, , , , , ,M, ,SP, , , ,30.02, 
13874,20130102,0652,11,SCT008 SCT047 BKN180, ,10.00, , , ,46, ,7.8, ,45, ,6.9, ,43, ,6.1, , 89, ,10, ,300, , , ,28.93, , , , , ,30.03, ,AA, , , ,30.03, 
13874,20130102,0710,11,BKN008 BKN180, , 8.00, , , ,45, ,7.0, ,44, ,6.6, ,43, ,6.0, , 93, ,15, ,320, , , ,28.93, , , , , ,M, ,SP, , , ,30.03, 
13874,20130102,0752,11,BKN008 OVC180, , 7.00, , , ,43, ,6.1, ,42, ,5.3, ,40, ,4.4, , 89, ,15, ,320, , , ,28.95, , , , , ,30.06, ,AA, , , ,30.05, 
13874,20130102,0852,11,BKN008 OVC150, , 9.00, , , ,44, ,6.7, ,42, ,5.6, ,40, ,4.4, , 86, ,11, ,320, , , ,28.97, , , , , ,30.08, ,AA, , , ,30.07, 
13874,20130102,0952,11,BKN008 BKN010 OVC150, , 9.00, , , ,43, ,6.1, ,41, ,5.1, ,39, ,3.9, , 86, ,10, ,320, , , ,29.00, , , , , ,30.11, ,AA, , , ,30.10, 
13874,20130102,0959,11,BKN010 OVC150, , 9.00, , , ,43, ,6.0, ,41, ,5.1, ,39, ,4.0, , 86, ,14, ,320, , , ,29.00, , , , , ,M, ,SP, , , ,30.10, 
13874,20130102,1050,11,FEW010 BKN150 BKN250, ,10.00, , , ,43, ,6.0, ,40, ,4.6, ,37, ,3.0, , 79, ,14, ,310, , , ,29.01, , , , , ,M, ,SP, , , ,30.11, 
13874,20130102,1052,11,FEW010 BKN150 BKN250, ,10.00, , , ,44, ,6.7, ,41, ,5.1, ,38, ,3.3, , 80, ,14, ,310, , , ,29.01, , , , , ,30.12, ,AA, , , ,30.11, 
13874,20130102,1152,11,FEW015 BKN150 BKN250, ,10.00, , , ,48, ,8.9, ,44, ,6.5, ,39, ,3.9, , 71, ,10, ,300, , , ,29.00, , , , , ,30.11, ,AA, , , ,30.10, 
13874,20130102,1252,11,FEW020 SCT150 BKN250, ,10.00, , , ,47, ,8.3, ,43, ,6.0, ,38, ,3.3, , 71, ,11, ,310, , , ,28.97, , , , , ,30.08, ,AA, , , ,30.07, 
13874,20130102,1352,11,FEW020 BKN150 BKN250, ,10.00, , , ,46, ,7.8, ,42, ,5.7, ,38, ,3.3, , 74, ,10, ,300, , , ,28.95, , , , , ,30.06, ,AA, , , ,30.05, 
13874,20130102,1452,11,BKN150 BKN180 BKN250, ,10.00, , , ,46, ,7.8, ,42, ,5.5, ,37, ,2.8, , 71, ,10, ,340, , , ,28.95, , , , , ,30.06, ,AA, , , ,30.05, 
13874,20130102,1552,11,BKN150 BKN180 BKN250, ,10.00, , , ,45, ,7.2, ,41, ,5.2, ,37, ,2.8, , 74, ,13, ,310, , , ,28.97, , , , , ,30.08, ,AA, , , ,30.07, 
13874,20130102,1652,11,FEW020 BKN150 BKN250, ,10.00, , , ,44, ,6.7, ,41, ,4.9, ,37, ,2.8, , 77, ,11, ,310, , , ,28.99, , , , , ,30.10, ,AA, , , ,30.09, 
13874,20130102,1752,11,FEW020 BKN150 OVC200, ,10.00, , , ,43, ,6.1, ,40, ,4.3, ,36, ,2.2, , 76, , 7, ,320, , , ,28.98, , , , , ,30.09, ,AA, , , ,30.08, 
13874,20130102,1852,11,FEW015 BKN140 OVC200, ,10.00, , , ,42, ,5.6, ,39, ,4.0, ,36, ,2.2, , 79, , 9, ,330, , , ,29.00, , , , , ,30.12, ,AA, , , ,30.10, 
13874,20130102,1952,11,FEW013 BKN140 OVC200, ,10.00, , , ,41, ,5.0, ,39, ,3.7, ,36, ,2.2, , 82, , 9, ,310, , , ,29.04, , , , , ,30.15, ,AA, , , ,30.14, 
13874,20130102,2052,11,FEW013 BKN140 OVC200, ,10.00, , , ,40, ,4.4, ,38, ,3.2, ,35, ,1.7, , 82, , 9, ,310, , , ,29.06, , , , , ,30.17, ,AA, , , ,30.16, 
13874,20130102,2152,11,FEW012 BKN130 OVC200, ,10.00, , , ,40, ,4.4, ,38, ,3.2, ,35, ,1.7, , 82, , 7, ,310, , , ,29.05, , , , , ,30.16, ,AA, , , ,30.15, 
13874,20130102,2252,11,SCT070 BKN090 OVC120, ,10.00, ,-RA, ,40, ,4.4, ,38, ,3.2, ,35, ,1.7, , 82, , 5, ,350, , , ,29.03, , , , , ,30.14, ,AA, ,  T, ,30.13, 
13874,20130102,2352,11,FEW065 BKN080 OVC110, ,10.00, ,-RA, ,40, ,4.4, ,38, ,3.2, ,35, ,1.7, , 82, , 7, ,310, , , ,29.02, , , , , ,30.13, ,AA, ,  T, ,30.12, 
13874,20130103,0052,11,SCT080 BKN095 OVC110, ,10.00, , , ,39, ,3.9, ,37, ,2.9, ,35, ,1.7, , 86, , 9, ,320, , , ,29.03, , , , , ,30.14, ,AA, ,  T, ,30.13, 
13874,20130103,0133,11,FEW009 OVC095, ,10.00, , , ,39, ,4.0, ,38, ,3.1, ,36, ,2.0, , 89, ,13, ,320, , , ,29.04, , , , , ,M, ,SP, , , ,30.14, 
13874,20130103,0152,11,FEW009 OVC095, ,10.00, , , ,39, ,3.9, ,37, ,2.9, ,35, ,1.7, , 86, , 8, ,320, , , ,29.04, , , , , ,30.15, ,AA, , , ,30.14, 
13874,20130103,0252,11,FEW009 BKN075 OVC095, , 8.00, , , ,39, ,3.9, ,37, ,2.9, ,35, ,1.7, , 86, , 5, ,290, , , ,29.04, , , , , ,30.15, ,AA, , , ,30.14, 
13874,20130103,0352,11,FEW009 BKN049 OVC090, , 7.00, , , ,39, ,3.9, ,37, ,2.9, ,35, ,1.7, , 86, , 7, ,290, , , ,29.04, , , , , ,30.16, ,AA, ,  T, ,30.14, 
13874,20130103,0452,11,FEW009 OVC055, , 7.00, , , ,39, ,3.9, ,37, ,2.9, ,35, ,1.7, , 86, ,10, ,320, , , ,29.05, , , , , ,30.16, ,AA, , , ,30.15, 
13874,20130103,0503,11,BKN009 OVC060, , 8.00, , , ,39, ,4.0, ,38, ,3.1, ,36, ,2.0, , 89, ,11, ,310, , , ,29.05, , , , , ,M, ,SP, , , ,30.15, 
13874,20130103,0520,11,FEW009 OVC060, , 8.00, , , ,39, ,4.0, ,38, ,3.1, ,36, ,2.0, , 89, , 0, ,000, , , ,29.03, , , , , ,M, ,SP, , , ,30.13, 
13874,20130103,0552,11,FEW009 OVC060, , 8.00, , , ,39, ,3.9, ,37, ,2.9, ,35, ,1.7, , 86, , 9, ,310, , , ,29.05, , , , , ,30.17, ,AA, , , ,30.15, 
13874,20130103,0648,11,FEW009 OVC060, , 8.00, , , ,39, ,4.0, ,37, ,2.7, ,34, ,1.0, , 82, , 9, ,310, , , ,29.06, , , , , ,M, ,SP, , , ,30.16, 
13874,20130103,0652,11,FEW009 OVC060, , 8.00, , , ,39, ,3.9, ,37, ,2.7, ,34, ,1.1, , 82, , 9, ,320, , , ,29.06, , , , , ,30.17, ,AA, , , ,30.16, 
13874,20130103,0752,11,SCT055 OVC150, , 7.00, , , ,38, ,3.3, ,36, ,2.1, ,33, ,0.6, , 82, ,11, ,320, , , ,29.06, , , , , ,30.18, ,AA, , , ,30.16, 
13874,20130103,0852,11,FEW012 SCT050 OVC150, , 7.00, , , ,38, ,3.3, ,36, ,2.1, ,33, ,0.6, , 82, ,15, ,330, , , ,29.08, , , , , ,30.20, ,AA, , , ,30.18, 
13874,20130103,0952,11,SCT050 OVC150, ,10.00, , , ,39, ,3.9, ,36, ,2.2, ,32, ,0.0, , 76, , 8, ,330, , , ,29.10, , , , , ,30.22, ,AA, , , ,30.20, 
13874,20130103,1052,11,FEW060 OVC150, ,10.00, , , ,40, ,4.4, ,37, ,2.5, ,32, ,0.0, , 73, ,10, ,330, , , ,29.11, , , , , ,30.23, ,AA, , , ,30.21, 
13874,20130103,1152,11,FEW050 OVC150, ,10.00, , , ,42, ,5.6, ,38, ,3.2, ,32, ,0.0, , 68, , 9, ,300, , , ,29.11, , , , , ,30.23, ,AA, , , ,30.21, 
13874,20130103,1252,11,BKN150 OVC250, ,10.00, , , ,43, ,6.1, ,38, ,3.5, ,32, ,0.0, , 65, , 9, ,300, , , ,29.09, , , , , ,30.21, ,AA, , , ,30.19, 
13874,20130103,1352,11,SCT150 BKN250, ,10.00, , , ,43, ,6.1, ,38, ,3.5, ,32, ,0.0, , 65, ,11, ,330, , , ,29.08, , , , , ,30.19, ,AA, , , ,30.18, 
13874,20130103,1452,11,SCT150 BKN250, ,10.00, , , ,44, ,6.7, ,39, ,3.6, ,31, ,-0.6, , 60, ,11, ,320, , , ,29.08, , , , , ,30.19, ,AA, , , ,30.18, 
13874,20130103,1552,11,SCT150 BKN250, ,10.00, , , ,45, ,7.2, ,39, ,3.7, ,30, ,-1.1, , 56, ,13, ,300, , , ,29.10, , , , , ,30.21, ,AA, , , ,30.20, 
13874,20130103,1652,11,FEW150 BKN250, ,10.00, , , ,43, ,6.1, ,37, ,2.9, ,29, ,-1.7, , 58, ,15, ,320, , , ,29.12, , , , , ,30.23, ,AA, , , ,30.22, 
13874,20130103,1752,11,FEW250, ,10.00, , , ,41, ,5.0, ,36, ,2.4, ,30, ,-1.1, , 65, ,13, ,310, , , ,29.14, , , , , ,30.26, ,AA, , , ,30.24, 
13874,20130103,1852,11,FEW250, ,10.00, , , ,40, ,4.4, ,36, ,1.9, ,29, ,-1.7, , 65, ,13, ,320, , , ,29.15, , , , , ,30.27, ,AA, , , ,30.26, 
13874,20130103,1952,11,FEW250, ,10.00, , , ,38, ,3.3, ,34, ,1.1, ,28, ,-2.2, , 67, , 9, ,330, , , ,29.16, , , , , ,30.29, ,AA, , , ,30.27, 
13874,20130103,2052,11,FEW250, ,10.00, , , ,38, ,3.3, ,34, ,0.9, ,27, ,-2.8, , 65, ,10, ,330, , , ,29.16, , , , , ,30.29, ,AA, , , ,30.27, 
13874,20130103,2152,11,FEW250, ,10.00, , , ,37, ,2.8, ,33, ,0.6, ,27, ,-2.8, , 67, ,10, ,320, , , ,29.16, , , , , ,30.29, ,AA, , , ,30.27, 
13874,20130103,2252,11,FEW250, ,10.00, , , ,36, ,2.2, ,32, ,0.1, ,26, ,-3.3, , 67, , 9, ,330, , , ,29.19, , , , , ,30.32, ,AA, , , ,30.30, 
13874,20130103,2352,11,FEW250, ,10.00, , , ,36, ,2.2, ,32, ,0.1, ,26, ,-3.3, , 67, ,14, ,330, , , ,29.19, , , , , ,30.32, ,AA, , , ,30.30, 
13874,20130104,0052,11,FEW250, ,10.00, , , ,35, ,1.7, ,32, ,-0.2, ,26, ,-3.3, , 70, ,10, ,330, , , ,29.18, , , , , ,30.31, ,AA, , , ,30.29, 
13874,20130104,0152,11,CLR, ,10.00, , , ,35, ,1.7, ,31, ,-0.4, ,25, ,-3.9, , 67, ,10, ,340, , , ,29.18, , , , , ,30.31, ,AA, , , ,30.29, 
13874,20130104,0252,11,CLR, ,10.00, , , ,33, ,0.6, ,30, ,-1.0, ,25, ,-3.9, , 72, , 6, ,340, , , ,29.18, , , , , ,30.31, ,AA, , , ,30.29, 
13874,20130104,0352,11,CLR, ,10.00, , , ,32, ,0.0, ,29, ,-1.4, ,25, ,-3.9, , 75, , 9, ,310, , , ,29.21, , , , , ,30.33, ,AA, , , ,30.31, 
13874,20130104,0452,11,CLR, ,10.00, , , ,31, ,-0.6, ,28, ,-1.9, ,24, ,-4.4, , 75, , 8, ,320, , , ,29.19, , , , , ,30.32, ,AA, , , ,30.30, 
13874,20130104,0552,11,CLR, ,10.00, , , ,30, ,-1.1, ,28, ,-2.2, ,24, ,-4.4, , 78, , 6, ,310, , , ,29.21, , , , , ,30.34, ,AA, , , ,30.31, 
13874,20130104,0652,11,CLR, ,10.00, , , ,30, ,-1.1, ,28, ,-2.2, ,24, ,-4.4, , 78, , 7, ,320, , , ,29.21, , , , , ,30.35, ,AA, , , ,30.32, 
13874,20130104,0752,11,FEW250, ,10.00, , , ,30, ,-1.1, ,28, ,-2.2, ,24, ,-4.4, , 78, , 9, ,320, , , ,29.23, , , , , ,30.37, ,AA, , , ,30.34, 
