Hourly Obs
Year: 2013
Station Location: MINNEAPOLIS-ST PAUL INTERNATIONAL AP (14922)
Lat: 44.883
Lon: -93.228
Elev: 872 ft. above sea level
WBAN,Date,Time,StationType,SkyCondition,SkyConditionFlag,Visibility,VisibilityFlag,WeatherType,WeatherTypeFlag,DryBulbFarenheit,DryBulbFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WetBulbCelsius,WetBulbCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DewPointCelsius,DewPointCelsiusFlag,RelativeHumidity,RelativeHumidityFlag,WindSpeed,WindSpeedFlag,WindDirection,WindDirectionFlag,ValueForWindCharacter,ValueForWindCharacterFlag,StationPressure,StationPressureFlag,PressureTendency,PressureTendencyFlag,PressureChange,PressureChangeFlag,SeaLevelPressure,SeaLevelPressureFlag,RecordType,RecordTypeFlag,HourlyPrecip,HourlyPrecipFlag,Altimeter,AltimeterFlag
14922,20130102,0153,11,OVC011, , 7.00, , , ,19, ,-7.2, ,18, ,-7.7, ,16, ,-8.9, , 88, , 5, ,230, , , ,29.10, , , , , ,30.05, ,AA, , , ,30.00, 
14922,20130102,0253,11,OVC011, , 6.00, ,BR, ,18, ,-7.8, ,17, ,-8.2, ,15, ,-9.4, , 88, , 8, ,210, , , ,29.11, , , , , ,30.06, ,AA, , , ,30.01, 
14922,20130102,0300,11,OVC009, , 6.00, ,BR, ,18, ,-8.0, ,17, ,-8.0, ,16, ,-9.0, , 92, , 7, ,210, , , ,29.11, , , , , ,M, ,SP, , , ,30.01, 
14922,20130102,0353,11,OVC007, , 6.00, ,BR, ,17, ,-8.3, ,16, ,-8.6, ,15, ,-9.4, , 92, , 3, ,190, , , ,29.09, , , , , ,30.04, ,AA, , , ,29.99, 
14922,20130102,0453,11,OVC007, , 6.00, ,BR, ,17, ,-8.3, ,16, ,-8.6, ,15, ,-9.4, , 92, , 8, ,160, , , ,29.08, , , , , ,30.02, ,AA, , , ,29.97, 
14922,20130102,0553,11,OVC005, , 3.00, ,BR, ,14, ,-10.0, ,14, ,-10.0, ,14, ,-10.0, ,100, , 7, ,160, , , ,29.08, , , , , ,30.02, ,AA, , , ,29.97, 
14922,20130102,0608,11,OVC003, , 2.50, ,BR, ,16, ,-9.0, ,15, ,-9.1, ,14, ,-10.0, , 92, , 6, ,160, , , ,29.07, , , , , ,M, ,SP, , , ,29.96, 
14922,20130102,0617,11,OVC003, , 3.00, ,BR, ,16, ,-9.0, ,15, ,-9.1, ,14, ,-10.0, , 92, , 7, ,160, , , ,29.07, , , , , ,M, ,SP, , , ,29.96, 
14922,20130102,0653,11,OVC003, , 4.00, ,-SN BR, ,15, ,-9.4, ,15, ,-9.5, ,14, ,-10.0, , 96, , 6, ,200, , , ,29.08, , , , , ,30.02, ,AA, ,  T, ,29.97, 
14922,20130102,0737,11,OVC005, , 3.00, ,BR, ,16, ,-9.0, ,15, ,-9.1, ,14, ,-10.0, , 92, , 6, ,190, , , ,29.08, , , , , ,M, ,SP, , , ,29.98, 
14922,20130102,0753,11,OVC005, , 2.50, ,-SN BR, ,14, ,-10.0, ,14, ,-10.1, ,13, ,-10.6, , 96, , 7, ,210, , , ,29.08, , , , , ,30.03, ,AA, ,  T, ,29.98, 
14922,20130102,0801,11,OVC005, , 1.00, ,-SN BR, ,14, ,-10.0, ,13, ,-10.2, ,12, ,-11.0, , 92, , 8, ,190, , , ,29.08, , , , , ,M, ,SP, , , ,29.98, 
14922,20130102,0813,11,OVC007, , 2.00, ,-SN BR, ,14, ,-10.0, ,13, ,-10.2, ,12, ,-11.0, , 92, , 6, ,200, , , ,29.08, , , , , ,M, ,SP, , , ,29.98, 
14922,20130102,0851,11,OVC005, , 1.50, ,-SN BR, ,14, ,-10.0, ,13, ,-10.2, ,12, ,-11.0, , 92, , 8, ,210, , , ,29.08, , , , , ,M, ,SP, , , ,29.98, 
14922,20130102,0853,11,OVC005, , 1.50, ,-SN BR, ,14, ,-10.0, ,14, ,-10.1, ,13, ,-10.6, , 96, , 7, ,210, , , ,29.08, , , , , ,30.03, ,AA, ,  T, ,29.98, 
14922,20130102,0900,11,OVC005, , 2.00, ,-SN BR, ,14, ,-10.0, ,13, ,-10.2, ,12, ,-11.0, , 92, , 8, ,220, , , ,29.08, , , , , ,M, ,SP, , , ,29.98, 
14922,20130102,0951,11,OVC005, , 3.00, ,-SN BR, ,14, ,-10.0, ,13, ,-10.2, ,12, ,-11.0, , 92, , 6, ,190, , , ,29.09, , , , , ,M, ,SP, , , ,29.99, 
14922,20130102,0953,11,OVC005, , 3.00, ,-SN BR, ,14, ,-10.0, ,13, ,-10.2, ,12, ,-11.1, , 92, , 5, ,180, , , ,29.09, , , , , ,30.04, ,AA, ,0.01, ,29.99, 
14922,20130102,1001,11,OVC005, , 2.50, ,-SN BR, ,14, ,-10.0, ,13, ,-10.2, ,12, ,-11.0, , 92, , 6, ,170, , , ,29.09, , , , , ,M, ,SP, , , ,29.99, 
14922,20130102,1026,11,OVC007, , 4.00, ,-SN BR, ,14, ,-10.0, ,13, ,-10.2, ,12, ,-11.0, , 92, , 3, ,180, , , ,29.09, , , , , ,M, ,SP, , , ,29.99, 
14922,20130102,1053,11,OVC007, , 2.00, ,-SN BR, ,14, ,-10.0, ,13, ,-10.2, ,12, ,-11.1, , 92, , 7, ,170, , , ,29.09, , , , , ,30.03, ,AA, ,  T, ,29.99, 
14922,20130102,1103,11,OVC007, , 4.00, ,-SN BR, ,14, ,-10.0, ,13, ,-10.2, ,12, ,-11.0, , 92, , 6, ,170, , , ,29.08, , , , , ,M, ,SP, , , ,29.98, 
14922,20130102,1135,11,OVC007, , 2.00, ,-SN BR, ,14, ,-10.0, ,13, ,-10.2, ,12, ,-11.0, , 92, , 5, ,VR , , , ,29.08, , , , , ,M, ,SP, , , ,29.97, 
14922,20130102,1140,11,OVC009, , 2.00, ,-SN BR, ,14, ,-10.0, ,13, ,-10.2, ,12, ,-11.0, , 92, , 3, ,160, , , ,29.07, , , , , ,M, ,SP, , , ,29.96, 
14922,20130102,1153,11,BKN009 OVC014, , 2.50, ,-SN BR, ,14, ,-10.0, ,13, ,-10.2, ,12, ,-11.1, , 92, , 6, ,140, , , ,29.07, , , , , ,30.00, ,AA, ,  T, ,29.96, 
14922,20130102,1208,11,OVC009, , 4.00, ,-SN BR, ,16, ,-9.0, ,15, ,-9.4, ,12, ,-11.0, , 84, , 5, ,180, , , ,29.07, , , , , ,M, ,SP, , , ,29.96, 
14922,20130102,1223,11,OVC007, , 3.00, ,-SN BR, ,16, ,-9.0, ,15, ,-9.4, ,12, ,-11.0, , 84, , 5, ,150, , , ,29.07, , , , , ,M, ,SP, , , ,29.96, 
14922,20130102,1249,11,OVC007, , 1.00, ,-SN BR, ,16, ,-9.0, ,15, ,-9.4, ,12, ,-11.0, , 84, , 3, ,VR , , , ,29.07, , , , , ,M, ,SP, , , ,29.96, 
14922,20130102,1253,11,OVC007, , 3.00, ,-SN BR, ,15, ,-9.4, ,14, ,-9.7, ,13, ,-10.6, , 92, , 5, ,170, , , ,29.07, , , , , ,30.00, ,AA, ,  T, ,29.96, 
14922,20130102,1353,11,OVC007, , 4.00, ,-SN BR, ,16, ,-8.9, ,15, ,-9.1, ,14, ,-10.0, , 92, , 0, ,000, , , ,29.07, , , , , ,30.00, ,AA, ,  T, ,29.96, 
14922,20130102,1403,11,OVC009, , 4.00, ,-SN BR, ,16, ,-9.0, ,15, ,-9.1, ,14, ,-10.0, , 92, , 6, ,170, , , ,29.07, , , , , ,M, ,SP, , , ,29.96, 
14922,20130102,1417,11,OVC011, , 4.00, ,-SN BR, ,16, ,-9.0, ,15, ,-9.4, ,12, ,-11.0, , 84, , 6, ,150, , , ,29.07, , , , , ,M, ,SP, , , ,29.96, 
14922,20130102,1453,11,OVC011, , 5.00, ,-SN BR, ,16, ,-8.9, ,15, ,-9.3, ,13, ,-10.6, , 88, , 5, ,VR , , , ,29.08, , , , , ,30.01, ,AA, ,  T, ,29.97, 
14922,20130102,1512,11,OVC011, , 2.00, ,-SN BR, ,16, ,-9.0, ,15, ,-9.4, ,12, ,-11.0, , 84, , 5, ,140, , , ,29.08, , , , , ,M, ,SP, , , ,29.98, 
14922,20130102,1531,11,OVC011, , 1.50, ,-SN BR, ,16, ,-9.0, ,15, ,-9.4, ,12, ,-11.0, , 84, , 7, ,150, , , ,29.08, , , , , ,M, ,SP, , , ,29.98, 
14922,20130102,1545,11,OVC011, , 2.00, ,-SN BR, ,16, ,-9.0, ,15, ,-9.4, ,12, ,-11.0, , 84, , 7, ,140, , , ,29.08, , , , , ,M, ,SP, , , ,29.98, 
14922,20130102,1553,11,OVC011, , 2.50, ,-SN BR, ,16, ,-8.9, ,15, ,-9.3, ,13, ,-10.6, , 88, , 6, ,140, , , ,29.08, , , , , ,30.03, ,AA, ,  T, ,29.98, 
14922,20130102,1558,11,OVC011, , 3.00, ,-SN BR, ,16, ,-9.0, ,15, ,-9.4, ,12, ,-11.0, , 84, , 3, ,140, , , ,29.08, , , , , ,M, ,SP, , , ,29.98, 
14922,20130102,1617,11,OVC011, , 2.50, ,BR, ,16, ,-9.0, ,15, ,-9.4, ,12, ,-11.0, , 84, , 6, ,150, , , ,29.09, , , , , ,M, ,SP, , , ,29.99, 
14922,20130102,1621,11,OVC011, , 4.00, ,BR, ,16, ,-9.0, ,15, ,-9.4, ,12, ,-11.0, , 84, , 3, ,150, , , ,29.09, , , , , ,M, ,SP, , , ,29.99, 
14922,20130102,1653,11,OVC011, , 4.00, ,BR, ,16, ,-8.9, ,15, ,-9.3, ,13, ,-10.6, , 88, , 3, ,130, , , ,29.10, , , , , ,30.05, ,AA, ,  T, ,30.00, 
14922,20130102,1746,11,OVC011, , 1.75, ,-SN BR, ,18, ,-8.0, ,17, ,-8.4, ,14, ,-10.0, , 84, , 3, ,160, , , ,29.10, , , , , ,M, ,SP, , , ,30.00, 
14922,20130102,1751,11,OVC011, , 2.00, ,BR, ,18, ,-8.0, ,17, ,-8.4, ,14, ,-10.0, , 84, , 0, ,000, , , ,29.11, , , , , ,M, ,SP, , , ,30.01, 
14922,20130102,1753,11,OVC011, , 5.00, ,BR, ,17, ,-8.3, ,16, ,-8.7, ,14, ,-10.0, , 88, , 3, ,160, , , ,29.11, , , , , ,30.06, ,AA, ,  T, ,30.01, 
14922,20130102,1803,11,OVC009, , 5.00, ,BR, ,18, ,-8.0, ,17, ,-8.4, ,14, ,-10.0, , 84, , 3, ,VR , , , ,29.11, , , , , ,M, ,SP, , , ,30.01, 
14922,20130102,1853,11,OVC009, , 5.00, ,BR, ,17, ,-8.3, ,16, ,-8.6, ,15, ,-9.4, , 92, , 3, ,VR , , , ,29.12, , , , , ,30.07, ,AA, , , ,30.02, 
14922,20130102,1953,11,OVC009, , 4.00, ,BR, ,18, ,-7.8, ,17, ,-8.2, ,15, ,-9.4, , 88, , 5, ,210, , , ,29.13, , , , , ,30.08, ,AA, , , ,30.03, 
14922,20130102,2017,11,BKN012 OVC018, , 4.00, ,BR, ,18, ,-8.0, ,17, ,-8.0, ,16, ,-9.0, , 92, , 3, ,VR , , , ,29.13, , , , , ,M, ,SP, , , ,30.03, 
14922,20130102,2030,11,OVC015, , 4.00, ,BR, ,18, ,-8.0, ,17, ,-8.0, ,16, ,-9.0, , 92, , 5, ,240, , , ,29.13, , , , , ,M, ,SP, , , ,30.03, 
14922,20130102,2051,11,OVC013, , 4.00, ,BR, ,18, ,-8.0, ,17, ,-8.0, ,16, ,-9.0, , 92, , 0, ,000, , , ,29.13, , , , , ,M, ,SP, , , ,30.03, 
14922,20130102,2053,11,OVC013, , 4.00, ,BR, ,18, ,-7.8, ,17, ,-8.0, ,16, ,-8.9, , 92, , 3, ,240, , , ,29.13, , , , , ,30.08, ,AA, , , ,30.03, 
14922,20130102,2129,11,SCT009 OVC013, , 4.00, ,BR, ,18, ,-8.0, ,17, ,-8.0, ,16, ,-9.0, , 92, , 5, ,260, , , ,29.14, , , , , ,M, ,SP, , , ,30.04, 
14922,20130102,2146,11,OVC015, , 4.00, ,BR, ,19, ,-7.0, ,18, ,-7.7, ,16, ,-9.0, , 88, , 3, ,260, , , ,29.14, , , , , ,M, ,SP, , , ,30.04, 
14922,20130102,2153,11,OVC015, , 4.00, ,BR, ,19, ,-7.2, ,18, ,-7.7, ,16, ,-8.9, , 88, , 3, ,250, , , ,29.14, , , , , ,30.09, ,AA, , , ,30.04, 
14922,20130102,2233,11,OVC017, , 4.00, ,BR, ,19, ,-7.0, ,19, ,-7.3, ,18, ,-8.0, , 96, , 3, ,270, , , ,29.16, , , , , ,M, ,SP, , , ,30.06, 
14922,20130102,2253,11,OVC017, , 4.00, ,BR, ,20, ,-6.7, ,19, ,-7.0, ,18, ,-7.8, , 92, , 3, ,270, , , ,29.16, , , , , ,30.11, ,AA, , , ,30.06, 
14922,20130102,2353,11,OVC017, , 5.00, ,BR, ,21, ,-6.1, ,20, ,-6.6, ,18, ,-7.8, , 88, , 5, ,280, , , ,29.17, , , , , ,30.11, ,AA, , , ,30.07, 
14922,20130103,0053,11,OVC015, , 7.00, ,-SN, ,21, ,-6.1, ,20, ,-6.6, ,18, ,-7.8, , 88, , 7, ,310, , , ,29.18, , , , , ,30.12, ,AA, ,  T, ,30.08, 
14922,20130103,0137,11,BKN014 OVC022, , 5.00, ,-SN BR, ,19, ,-7.0, ,18, ,-7.7, ,16, ,-9.0, , 88, ,10, ,290, , , ,29.19, , , , , ,M, ,SP, , , ,30.09, 
14922,20130103,0153,11,OVC014, , 5.00, ,-SN BR, ,20, ,-6.7, ,19, ,-7.3, ,16, ,-8.9, , 84, , 9, ,280, , , ,29.19, , , , , ,30.14, ,AA, ,  T, ,30.09, 
14922,20130103,0240,11,OVC016, , 5.00, ,-SN BR, ,19, ,-7.0, ,18, ,-7.7, ,16, ,-9.0, , 88, , 8, ,310, , , ,29.21, , , , , ,M, ,SP, , , ,30.11, 
14922,20130103,0253,11,OVC016, , 5.00, ,-SN BR, ,19, ,-7.2, ,18, ,-7.8, ,15, ,-9.4, , 84, , 7, ,260, , , ,29.21, , , , , ,30.16, ,AA, ,  T, ,30.11, 
14922,20130103,0320,11,OVC014, , 7.00, , , ,18, ,-8.0, ,17, ,-8.0, ,16, ,-9.0, , 92, , 8, ,280, , , ,29.22, , , , , ,M, ,SP, , , ,30.12, 
14922,20130103,0353,11,OVC016, , 8.00, , , ,18, ,-7.8, ,17, ,-8.5, ,13, ,-10.6, , 81, ,13, ,290, , , ,29.23, , , , , ,30.18, ,AA, ,  T, ,30.13, 
14922,20130103,0453,11,FEW017 OVC025, , 9.00, , , ,17, ,-8.3, ,16, ,-9.0, ,12, ,-11.1, , 81, ,10, ,290, , , ,29.24, , , , , ,30.19, ,AA, , , ,30.14, 
14922,20130103,0542,11,SCT017 SCT025 OVC041, , 8.00, , , ,16, ,-9.0, ,14, ,-9.7, ,10, ,-12.0, , 77, ,11, ,300, , , ,29.26, , , , , ,M, ,SP, , , ,30.16, 
14922,20130103,0553,11,SCT017 OVC041, , 8.00, , , ,16, ,-8.9, ,15, ,-9.6, ,11, ,-11.7, , 81, , 9, ,300, , , ,29.27, , , , , ,30.22, ,AA, , , ,30.17, 
14922,20130103,0603,11,BKN017 OVC041, , 8.00, , , ,16, ,-9.0, ,14, ,-9.7, ,10, ,-12.0, , 77, ,10, ,300, , , ,29.27, , , , , ,M, ,SP, , , ,30.17, 
14922,20130103,0653,11,BKN017 OVC049, , 8.00, , , ,15, ,-9.4, ,14, ,-10.1, ,10, ,-12.2, , 80, ,14, ,310, , , ,29.29, , , , , ,30.24, ,AA, , , ,30.19, 
14922,20130103,0735,11,OVC015, , 9.00, , , ,14, ,-10.0, ,13, ,-10.6, ,9, ,-13.0, , 80, ,10, ,310, , , ,29.30, , , , , ,M, ,SP, , , ,30.20, 
14922,20130103,0753,11,OVC015, , 8.00, , , ,13, ,-10.6, ,12, ,-11.1, ,9, ,-12.8, , 84, ,11, ,300, , , ,29.30, , , , , ,30.25, ,AA, , , ,30.20, 
14922,20130103,0822,11,OVC013, , 5.00, ,-SN BR, ,12, ,-11.0, ,11, ,-11.5, ,9, ,-13.0, , 88, ,10, ,290, , , ,29.31, , , , , ,M, ,SP, , , ,30.21, 
14922,20130103,0848,11,OVC013, , 2.50, ,-SN BR, ,12, ,-11.0, ,11, ,-11.5, ,9, ,-13.0, , 88, , 9, ,280, , , ,29.32, , , , , ,M, ,SP, , , ,30.22, 
14922,20130103,0853,11,OVC013, , 2.00, ,-SN BR, ,13, ,-10.6, ,12, ,-10.9, ,10, ,-12.2, , 88, , 8, ,290, , , ,29.32, , , , , ,30.27, ,AA, ,  T, ,30.22, 
14922,20130103,0904,11,OVC013, , 1.75, ,-SN BR, ,12, ,-11.0, ,12, ,-11.3, ,10, ,-12.0, , 92, , 8, ,260, , , ,29.33, , , , , ,M, ,SP, , , ,30.23, 
14922,20130103,0951,11,OVC015, , 1.75, ,-SN BR, ,12, ,-11.0, ,12, ,-11.3, ,10, ,-12.0, , 92, , 8, ,270, , , ,29.34, , , , , ,M, ,SP, , , ,30.24, 
14922,20130103,0953,11,OVC015, , 2.00, ,-SN BR, ,13, ,-10.6, ,12, ,-10.9, ,10, ,-12.2, , 88, , 8, ,270, , , ,29.34, , , , , ,30.29, ,AA, ,  T, ,30.24, 
14922,20130103,1027,11,OVC017, , 3.00, ,-SN BR, ,12, ,-11.0, ,11, ,-11.5, ,9, ,-13.0, , 88, ,10, ,280, , , ,29.35, , , , , ,M, ,SP, , , ,30.25, 
14922,20130103,1037,11,OVC017, , 4.00, ,-SN BR, ,12, ,-11.0, ,11, ,-11.5, ,9, ,-13.0, , 88, ,13, ,290, , , ,29.35, , , , , ,M, ,SP, , , ,30.25, 
14922,20130103,1053,11,OVC019, , 6.00, ,-SN BR, ,13, ,-10.6, ,12, ,-11.1, ,9, ,-12.8, , 84, , 9, ,300, , , ,29.36, , , , , ,30.31, ,AA, ,  T, ,30.26, 
14922,20130103,1151,11,BKN012 BKN017, , 9.00, ,-SN, ,12, ,-11.0, ,11, ,-11.7, ,7, ,-14.0, , 80, , 9, ,280, , , ,29.34, , , , , ,M, ,SP, , , ,30.24, 
14922,20130103,1153,11,BKN012 BKN017, , 9.00, ,-SN, ,13, ,-10.6, ,12, ,-11.3, ,7, ,-13.9, , 77, ,10, ,280, , , ,29.33, , , , , ,30.28, ,AA, ,  T, ,30.23, 
14922,20130103,1201,11,BKN015, , 9.00, , , ,12, ,-11.0, ,11, ,-11.7, ,7, ,-14.0, , 80, ,10, ,280, , , ,29.33, , , , , ,M, ,SP, , , ,30.23, 
14922,20130103,1227,11,SCT015, , 8.00, , , ,12, ,-11.0, ,11, ,-11.7, ,7, ,-14.0, , 80, , 8, ,250, , , ,29.33, , , , , ,M, ,SP, , , ,30.23, 
14922,20130103,1253,11,CLR, , 9.00, , , ,14, ,-10.0, ,12, ,-10.9, ,7, ,-13.9, , 74, ,10, ,270, , , ,29.32, , , , , ,30.27, ,AA, ,  T, ,30.22, 
14922,20130103,1353,11,CLR, , 9.00, , , ,14, ,-10.0, ,12, ,-11.0, ,6, ,-14.4, , 70, ,10, ,240, , , ,29.32, , , , , ,30.27, ,AA, , , ,30.22, 
14922,20130103,1453,11,CLR, ,10.00, , , ,14, ,-10.0, ,12, ,-11.2, ,4, ,-15.6, , 64, , 9, ,240, , , ,29.32, , , , , ,30.27, ,AA, , , ,30.22, 
14922,20130103,1553,11,CLR, ,10.00, , , ,14, ,-10.0, ,12, ,-11.1, ,5, ,-15.0, , 67, , 9, ,240, , , ,29.33, , , , , ,30.28, ,AA, , , ,30.23, 
